Days for shipment (scheduled),Category Name,Market,Order Item Discount,Order Item Profit Ratio,Order Region,Order Status,Product Price,Shipping Mode
4,Cleats,USCA,9.600000381,0.330000013,West of USA ,PROCESSING,59.99000168,Standard Class
4,Cleats,USCA,21.60000038,0.289999992,West of USA ,PROCESSING,59.99000168,Standard Class
4,Cleats,USCA,24.0,0.25999999,South of  USA ,PROCESSING,59.99000168,Standard Class
4,Cleats,USCA,31.19000053,0.289999992,US Center ,PROCESSING,59.99000168,Standard Class
4,Cleats,USCA,35.99000168,0.090000004,US Center ,PROCESSING,59.99000168,Standard Class
4,Cleats,USCA,38.38999939,0.239999995,East of USA,PROCESSING,59.99000168,Standard Class
4,Cleats,USCA,40.79000092,0.479999989,East of USA,PROCESSING,59.99000168,Standard Class
4,Cleats,USCA,40.79000092,0.079999998,South of  USA ,PROCESSING,59.99000168,Standard Class
4,Cleats,USCA,43.18999863,0.379999995,East of USA,PROCESSING,59.99000168,Standard Class
4,Cleats,USCA,43.18999863,-0.129999995,West of USA ,PROCESSING,59.99000168,Standard Class
4,Cleats,USCA,47.99000168,0.479999989,East of USA,PROCESSING,59.99000168,Standard Class
4,Cleats,USCA,47.99000168,0.159999996,West of USA ,PROCESSING,59.99000168,Standard Class
4,Cleats,USCA,59.99000168,0.310000002,South of  USA ,PROCESSING,59.99000168,Standard Class
4,Shop By Sport,USCA,0.0,0.07,South of  USA ,PROCESSING,39.99000168,Standard Class
4,Shop By Sport,USCA,4.800000191,0.280000001,US Center ,PROCESSING,39.99000168,Standard Class
4,Women's Apparel,USCA,6.0,0.379999995,West of USA ,PROCESSING,50.0,Standard Class
4,Women's Apparel,USCA,8.0,0.340000004,East of USA,PROCESSING,50.0,Standard Class
4,Women's Apparel,USCA,8.0,0.100000001,West of USA ,PROCESSING,50.0,Standard Class
4,Shop By Sport,USCA,8.0,0.330000013,East of USA,PROCESSING,39.99000168,Standard Class
4,Women's Apparel,USCA,10.0,0.330000013,West of USA ,PROCESSING,50.0,Standard Class
4,Shop By Sport,USCA,8.800000191,0.25999999,East of USA,PROCESSING,39.99000168,Standard Class
4,Shop By Sport,USCA,8.800000191,0.340000004,East of USA,PROCESSING,39.99000168,Standard Class
4,Women's Apparel,USCA,11.0,0.439999998,US Center ,PROCESSING,50.0,Standard Class
4,Women's Apparel,USCA,11.0,0.25999999,West of USA ,PROCESSING,50.0,Standard Class
4,Women's Apparel,USCA,18.0,0.469999999,West of USA ,PROCESSING,50.0,Standard Class
4,Women's Apparel,USCA,20.0,0.340000004,East of USA,PROCESSING,50.0,Standard Class
4,Women's Apparel,USCA,20.0,0.389999986,West of USA ,PROCESSING,50.0,Standard Class
4,Women's Apparel,USCA,24.0,0.340000004,East of USA,PROCESSING,50.0,Standard Class
4,Girls' Apparel,USCA,36.40000153,0.469999999,East of USA,PROCESSING,70.0,Standard Class
4,Shop By Sport,USCA,20.79000092,0.100000001,West of USA ,PROCESSING,39.99000168,Standard Class
4,Women's Apparel,USCA,30.0,0.469999999,East of USA,PROCESSING,50.0,Standard Class
4,Women's Apparel,USCA,30.0,0.379999995,South of  USA ,PROCESSING,50.0,Standard Class
4,Shop By Sport,USCA,23.98999977,0.289999992,US Center ,PROCESSING,39.99000168,Standard Class
4,Women's Apparel,USCA,30.0,0.449999988,West of USA ,PROCESSING,50.0,Standard Class
4,Women's Apparel,USCA,32.0,0.270000011,East of USA,PROCESSING,50.0,Standard Class
4,Girls' Apparel,USCA,25.59000015,0.109999999,South of  USA ,PROCESSING,39.99000168,Standard Class
4,Women's Apparel,USCA,32.0,0.330000013,South of  USA ,PROCESSING,50.0,Standard Class
4,Women's Apparel,USCA,34.0,0.280000001,East of USA,PROCESSING,50.0,Standard Class
4,Women's Apparel,USCA,36.0,0.280000001,South of  USA ,PROCESSING,50.0,Standard Class
4,Women's Apparel,USCA,50.0,0.270000011,US Center ,PROCESSING,50.0,Standard Class
4,Trade-In,USCA,0.0,-0.230000004,US Center ,PROCESSING,15.98999977,Standard Class
4,Accessories,USCA,9.0,0.360000014,East of USA,PROCESSING,24.98999977,Standard Class
4,Golf Balls,USCA,6.480000019,-2.599999905,US Center ,PROCESSING,17.98999977,Standard Class
4,Accessories,USCA,10.0,0.300000012,East of USA,PROCESSING,24.98999977,Standard Class
4,Accessories,USCA,12.0,0.310000002,West of USA ,PROCESSING,24.98999977,Standard Class
4,Trade-In,USCA,10.86999989,-0.670000017,West of USA ,PROCESSING,15.98999977,Standard Class
4,Hunting & Shooting,USCA,4.800000191,-0.029999999,East of USA,PROCESSING,29.98999977,Standard Class
4,Cardio Equipment,USCA,0.0,0.330000013,Canada,SUSPECTED_FRAUD,99.98999786,Standard Class
4,Cardio Equipment,USCA,12.0,0.230000004,US Center ,SUSPECTED_FRAUD,99.98999786,Standard Class
4,Cardio Equipment,USCA,22.0,0.280000001,West of USA ,SUSPECTED_FRAUD,99.98999786,Standard Class
4,Cleats,USCA,7.199999809,0.079999998,Canada,SUSPECTED_FRAUD,59.99000168,Standard Class
4,Cleats,USCA,7.199999809,0.129999995,East of USA,SUSPECTED_FRAUD,59.99000168,Standard Class
4,Cleats,USCA,13.19999981,-0.230000004,US Center ,SUSPECTED_FRAUD,59.99000168,Standard Class
4,Cleats,USCA,24.0,0.289999992,US Center ,SUSPECTED_FRAUD,59.99000168,Standard Class
4,Women's Apparel,USCA,20.0,0.460000008,West of USA ,SUSPECTED_FRAUD,50.0,Standard Class
4,Electronics,USCA,6.239999771,0.01,West of USA ,SUSPECTED_FRAUD,51.99000168,Standard Class
4,Electronics,USCA,31.19000053,0.129999995,West of USA ,SUSPECTED_FRAUD,51.99000168,Standard Class
4,Cardio Equipment,Africa,45.0,0.109999999,North Africa,CANCELED,99.98999786,Standard Class
4,Cardio Equipment,Africa,59.99000168,0.479999989,North Africa,CANCELED,99.98999786,Standard Class
4,Cleats,Africa,38.99000168,0.01,East Africa,CANCELED,59.99000168,Standard Class
4,Tennis & Racquet,Africa,35.99000168,0.280000001,East Africa,PENDING,44.99000168,Standard Class
4,Cardio Equipment,Africa,0.0,0.49000001,North Africa,PENDING,99.98999786,Standard Class
4,Cardio Equipment,Africa,0.0,0.310000002,West Africa,PENDING,99.98999786,Standard Class
4,Cardio Equipment,Africa,5.0,-0.200000003,North Africa,PENDING,99.98999786,Standard Class
4,Cardio Equipment,Africa,10.0,0.100000001,West Africa,PENDING,99.98999786,Standard Class
4,Electronics,Africa,8.800000191,0.039999999,East Africa,PENDING,31.98999977,Standard Class
4,Cardio Equipment,Africa,59.99000168,0.129999995,East Africa,PENDING,99.98999786,Standard Class
4,Cardio Equipment,Africa,124.9899979,0.25,Southern Africa,PENDING,99.98999786,Standard Class
4,Cleats,Africa,6.0,0.25999999,West Africa,PENDING,59.99000168,Standard Class
4,Cleats,Africa,35.99000168,0.419999987,North Africa,PENDING,59.99000168,Standard Class
4,Cleats,Africa,47.99000168,0.129999995,West Africa,PENDING,59.99000168,Standard Class
4,Cleats,Africa,53.99000168,0.310000002,West Africa,PENDING,59.99000168,Standard Class
4,Women's Apparel,Africa,17.5,-0.209999993,Southern Africa,PENDING,50.0,Standard Class
4,Women's Apparel,Africa,17.5,0.349999994,West Africa,PENDING,50.0,Standard Class
4,Women's Apparel,Africa,40.0,0.170000002,East Africa,PENDING,50.0,Standard Class
4,Women's Apparel,Africa,50.0,-0.029999999,Central Africa,PENDING,50.0,Standard Class
4,Cardio Equipment,Africa,5.0,0.310000002,North Africa,PROCESSING,99.98999786,Standard Class
4,Cardio Equipment,Africa,5.0,0.469999999,West Africa,PROCESSING,99.98999786,Standard Class
4,Cardio Equipment,Africa,20.0,0.340000004,East Africa,PROCESSING,99.98999786,Standard Class
4,Cardio Equipment,Africa,27.5,-0.310000002,West Africa,PROCESSING,99.98999786,Standard Class
4,Fitness Accessories,Africa,17.5,0.25999999,West Africa,PROCESSING,34.99000168,Standard Class
4,Cardio Equipment,Africa,79.98999786,0.059999999,Southern Africa,PROCESSING,99.98999786,Standard Class
4,Cardio Equipment,Africa,124.9899979,-0.300000012,West Africa,PROCESSING,99.98999786,Standard Class
4,Cleats,Africa,9.0,0.239999995,North Africa,PROCESSING,59.99000168,Standard Class
4,Cleats,Africa,9.0,-1.600000024,North Africa,PROCESSING,59.99000168,Standard Class
4,Cleats,Africa,12.0,0.25,Central Africa,PROCESSING,59.99000168,Standard Class
4,Cleats,Africa,15.0,-0.230000004,East Africa,PROCESSING,59.99000168,Standard Class
4,Cleats,Africa,16.5,0.280000001,Central Africa,PROCESSING,59.99000168,Standard Class
4,Cleats,Africa,16.5,0.280000001,East Africa,PROCESSING,59.99000168,Standard Class
4,Cleats,Africa,27.0,0.340000004,Central Africa,PROCESSING,59.99000168,Standard Class
4,Cleats,Africa,35.99000168,0.349999994,West Africa,PROCESSING,59.99000168,Standard Class
4,Cleats,Africa,47.99000168,0.100000001,North Africa,PROCESSING,59.99000168,Standard Class
4,Cleats,Africa,47.99000168,0.25,North Africa,PROCESSING,59.99000168,Standard Class
4,Cleats,Africa,50.99000168,0.389999986,Southern Africa,PROCESSING,59.99000168,Standard Class
4,Cleats,Africa,74.98999786,-1.700000048,North Africa,PROCESSING,59.99000168,Standard Class
4,Shop By Sport,Africa,0.0,0.300000012,East Africa,PROCESSING,39.99000168,Standard Class
4,Women's Apparel,Africa,7.5,0.079999998,Southern Africa,PROCESSING,50.0,Standard Class
4,Women's Apparel,Africa,12.5,-1.100000024,East Africa,PROCESSING,50.0,Standard Class
4,Girls' Apparel,Africa,8.75,0.200000003,Central Africa,PROCESSING,25.0,Standard Class
4,Women's Apparel,Africa,25.0,0.330000013,Central Africa,PROCESSING,50.0,Standard Class
4,Shop By Sport,Africa,23.98999977,0.159999996,West Africa,PROCESSING,39.99000168,Standard Class
4,Women's Apparel,Africa,37.5,-0.860000014,West Africa,PROCESSING,50.0,Standard Class
4,Women's Apparel,Africa,40.0,0.050000001,North Africa,PROCESSING,50.0,Standard Class
4,Shop By Sport,Africa,33.99000168,-0.670000017,North Africa,PROCESSING,39.99000168,Standard Class
4,Women's Apparel,Africa,42.5,0.340000004,North Africa,PROCESSING,50.0,Standard Class
4,Electronics,Africa,16.0,0.02,North Africa,PROCESSING,31.98999977,Standard Class
4,Accessories,Africa,14.98999977,-0.239999995,North Africa,PROCESSING,24.98999977,Standard Class
4,Electronics,Africa,28.79000092,0.150000006,Southern Africa,PROCESSING,47.99000168,Standard Class
4,Electronics,Africa,35.99000168,0.360000014,West Africa,PROCESSING,47.99000168,Standard Class
4,Trade-In,Africa,18.69000053,0.289999992,West Africa,PROCESSING,21.98999977,Standard Class
4,Cardio Equipment,Africa,0.0,0.360000014,North Africa,SUSPECTED_FRAUD,99.98999786,Standard Class
4,Cleats,Africa,3.0,-0.230000004,West Africa,SUSPECTED_FRAUD,59.99000168,Standard Class
4,Cleats,Africa,9.0,0.379999995,North Africa,SUSPECTED_FRAUD,59.99000168,Standard Class
4,Shop By Sport,Africa,18.0,-1.080000043,Central Africa,SUSPECTED_FRAUD,39.99000168,Standard Class
4,Women's Apparel,Africa,45.0,0.340000004,West Africa,SUSPECTED_FRAUD,50.0,Standard Class
4,Cardio Equipment,Europe,0.0,0.460000008,Western Europe,CANCELED,99.98999786,Standard Class
4,Cardio Equipment,Europe,50.0,0.479999989,Southern Europe,CANCELED,99.98999786,Standard Class
4,Boxing & MMA,Europe,43.97999954,0.310000002,Northern Europe,CANCELED,54.97000122,Standard Class
4,Cardio Equipment,Europe,79.98999786,0.159999996,Western Europe,CANCELED,99.98999786,Standard Class
4,Electronics,Europe,27.19000053,0.5,Western Europe,CANCELED,31.98999977,Standard Class
4,As Seen on  TV!,Europe,89.98999786,-1.799999952,Northern Europe,CANCELED,99.98999786,Standard Class
4,Cleats,Europe,3.0,0.100000001,Northern Europe,CANCELED,59.99000168,Standard Class
4,Cleats,Europe,15.0,0.49000001,Southern Europe,CANCELED,59.99000168,Standard Class
4,Cleats,Europe,38.99000168,0.310000002,Western Europe,CANCELED,59.99000168,Standard Class
4,Cleats,Europe,44.99000168,0.209999993,Northern Europe,CANCELED,59.99000168,Standard Class
4,Cleats,Europe,44.99000168,0.469999999,Western Europe,CANCELED,59.99000168,Standard Class
4,Cleats,Europe,59.99000168,0.100000001,Northern Europe,CANCELED,59.99000168,Standard Class
4,Cleats,Europe,74.98999786,0.379999995,Eastern Europe,CANCELED,59.99000168,Standard Class
4,Women's Apparel,Europe,5.0,0.300000012,Western Europe,CANCELED,50.0,Standard Class
4,Shop By Sport,Europe,11.0,0.409999996,Western Europe,CANCELED,39.99000168,Standard Class
4,Women's Apparel,Europe,22.5,-1.549999952,Western Europe,CANCELED,50.0,Standard Class
4,Shop By Sport,Europe,20.0,-0.189999998,Eastern Europe,CANCELED,39.99000168,Standard Class
4,Shop By Sport,Europe,20.0,0.479999989,Southern Europe,CANCELED,39.99000168,Standard Class
4,Women's Apparel,Europe,30.0,0.379999995,Western Europe,CANCELED,50.0,Standard Class
4,Shop By Sport,Europe,25.98999977,0.449999988,Northern Europe,CANCELED,39.99000168,Standard Class
4,Shop By Sport,Europe,25.98999977,0.090000004,Southern Europe,CANCELED,39.99000168,Standard Class
4,Women's Apparel,Europe,40.0,-0.050000001,Northern Europe,CANCELED,50.0,Standard Class
4,Shop By Sport,Europe,35.99000168,-0.310000002,Western Europe,CANCELED,39.99000168,Standard Class
4,Women's Apparel,Europe,45.0,0.300000012,Western Europe,CANCELED,50.0,Standard Class
4,Women's Apparel,Europe,50.0,0.340000004,Northern Europe,CANCELED,50.0,Standard Class
4,Lacrosse,Europe,0.0,0.49000001,Northern Europe,PENDING,24.98999977,Standard Class
4,Tennis & Racquet,Europe,35.99000168,-1.5,Northern Europe,PENDING,44.99000168,Standard Class
4,Baseball & Softball,Europe,59.99000168,0.039999999,Northern Europe,PENDING,59.99000168,Standard Class
4,Tennis & Racquet,Europe,44.99000168,0.469999999,Western Europe,PENDING,44.99000168,Standard Class
4,Cardio Equipment,Europe,0.0,0.289999992,Western Europe,PENDING,99.98999786,Standard Class
4,Cardio Equipment,Europe,5.0,0.349999994,Southern Europe,PENDING,99.98999786,Standard Class
4,Cardio Equipment,Europe,10.0,0.200000003,Western Europe,PENDING,99.98999786,Standard Class
4,Cardio Equipment,Europe,10.0,-0.189999998,Western Europe,PENDING,99.98999786,Standard Class
4,Cardio Equipment,Europe,15.0,0.360000014,Western Europe,PENDING,99.98999786,Standard Class
4,Cardio Equipment,Europe,27.5,0.059999999,Southern Europe,PENDING,99.98999786,Standard Class
4,Cardio Equipment,Europe,35.0,0.140000001,Southern Europe,PENDING,99.98999786,Standard Class
4,Cardio Equipment,Europe,35.0,0.270000011,Western Europe,PENDING,99.98999786,Standard Class
4,Cardio Equipment,Europe,45.0,0.49000001,Western Europe,PENDING,99.98999786,Standard Class
4,Cardio Equipment,Europe,50.0,0.349999994,Eastern Europe,PENDING,99.98999786,Standard Class
4,Cardio Equipment,Europe,64.98999786,0.460000008,Eastern Europe,PENDING,99.98999786,Standard Class
4,Cardio Equipment,Europe,64.98999786,0.119999997,Western Europe,PENDING,99.98999786,Standard Class
4,Cardio Equipment,Europe,74.98999786,0.289999992,Eastern Europe,PENDING,99.98999786,Standard Class
4,Cardio Equipment,Europe,74.98999786,0.109999999,Western Europe,PENDING,99.98999786,Standard Class
4,Cardio Equipment,Europe,84.98999786,0.310000002,Western Europe,PENDING,99.98999786,Standard Class
4,Cardio Equipment,Europe,89.98999786,0.25999999,Western Europe,PENDING,99.98999786,Standard Class
4,Boxing & MMA,Europe,54.97000122,0.360000014,Eastern Europe,PENDING,54.97000122,Standard Class
4,Cardio Equipment,Europe,99.98999786,0.360000014,Western Europe,PENDING,99.98999786,Standard Class
4,Fitness Accessories,Europe,34.99000168,0.289999992,Western Europe,PENDING,34.99000168,Standard Class
4,Cardio Equipment,Europe,124.9899979,0.280000001,Western Europe,PENDING,99.98999786,Standard Class
4,Cleats,Europe,0.0,0.280000001,Southern Europe,PENDING,59.99000168,Standard Class
4,Cleats,Europe,0.0,0.319999993,Western Europe,PENDING,59.99000168,Standard Class
4,Cleats,Europe,3.0,-1.700000048,Western Europe,PENDING,59.99000168,Standard Class
4,Cleats,Europe,6.0,0.469999999,Western Europe,PENDING,59.99000168,Standard Class
4,Cleats,Europe,9.0,0.479999989,Western Europe,PENDING,59.99000168,Standard Class
4,Cleats,Europe,12.0,0.129999995,Western Europe,PENDING,59.99000168,Standard Class
4,Cleats,Europe,15.0,0.300000012,Southern Europe,PENDING,59.99000168,Standard Class
4,Cleats,Europe,21.0,0.360000014,Western Europe,PENDING,59.99000168,Standard Class
4,Cleats,Europe,21.0,0.419999987,Western Europe,PENDING,59.99000168,Standard Class
4,Cleats,Europe,27.0,0.01,Western Europe,PENDING,59.99000168,Standard Class
4,Cleats,Europe,30.0,0.270000011,Western Europe,PENDING,59.99000168,Standard Class
4,Cleats,Europe,35.99000168,0.5,Southern Europe,PENDING,59.99000168,Standard Class
4,Cleats,Europe,35.99000168,-0.699999988,Western Europe,PENDING,59.99000168,Standard Class
4,Cleats,Europe,35.99000168,0.469999999,Western Europe,PENDING,59.99000168,Standard Class
4,Cleats,Europe,38.99000168,-1.600000024,Northern Europe,PENDING,59.99000168,Standard Class
4,Cleats,Europe,44.99000168,0.109999999,Eastern Europe,PENDING,59.99000168,Standard Class
4,Cleats,Europe,47.99000168,0.449999988,Southern Europe,PENDING,59.99000168,Standard Class
4,Cleats,Europe,50.99000168,0.479999989,Eastern Europe,PENDING,59.99000168,Standard Class
4,Cleats,Europe,53.99000168,0.419999987,Northern Europe,PENDING,59.99000168,Standard Class
4,Cleats,Europe,53.99000168,-0.730000019,Southern Europe,PENDING,59.99000168,Standard Class
4,Cleats,Europe,59.99000168,0.360000014,Northern Europe,PENDING,59.99000168,Standard Class
4,Cleats,Europe,59.99000168,0.300000012,Southern Europe,PENDING,59.99000168,Standard Class
4,Cleats,Europe,59.99000168,-0.189999998,Western Europe,PENDING,59.99000168,Standard Class
4,Cleats,Europe,74.98999786,0.349999994,Western Europe,PENDING,59.99000168,Standard Class
4,Women's Apparel,Europe,0.0,0.059999999,Eastern Europe,PENDING,50.0,Standard Class
4,Women's Apparel,Europe,0.0,0.25999999,Northern Europe,PENDING,50.0,Standard Class
4,Women's Apparel,Europe,0.0,0.360000014,Northern Europe,PENDING,50.0,Standard Class
4,Women's Apparel,Europe,2.5,0.469999999,Northern Europe,PENDING,50.0,Standard Class
4,Shop By Sport,Europe,2.0,0.449999988,Southern Europe,PENDING,39.99000168,Standard Class
4,Women's Apparel,Europe,2.5,-0.189999998,Western Europe,PENDING,50.0,Standard Class
4,Shop By Sport,Europe,4.0,-0.01,Western Europe,PENDING,39.99000168,Standard Class
4,Women's Apparel,Europe,5.0,0.039999999,Western Europe,PENDING,50.0,Standard Class
4,Shop By Sport,Europe,8.0,0.340000004,Northern Europe,PENDING,39.99000168,Standard Class
4,Shop By Sport,Europe,8.0,0.360000014,Western Europe,PENDING,39.99000168,Standard Class
4,Shop By Sport,Europe,11.0,0.289999992,Southern Europe,PENDING,39.99000168,Standard Class
4,Shop By Sport,Europe,11.0,0.479999989,Western Europe,PENDING,39.99000168,Standard Class
4,Shop By Sport,Europe,14.0,0.479999989,Western Europe,PENDING,39.99000168,Standard Class
4,Women's Apparel,Europe,17.5,0.310000002,Western Europe,PENDING,50.0,Standard Class
4,Women's Apparel,Europe,17.5,0.059999999,Western Europe,PENDING,50.0,Standard Class
4,Women's Apparel,Europe,17.5,0.289999992,Western Europe,PENDING,50.0,Standard Class
4,Women's Apparel,Europe,22.5,0.189999998,Western Europe,PENDING,50.0,Standard Class
4,Women's Apparel,Europe,25.0,0.159999996,Northern Europe,PENDING,50.0,Standard Class
4,Women's Apparel,Europe,25.0,0.109999999,Southern Europe,PENDING,50.0,Standard Class
4,Women's Apparel,Europe,25.0,0.460000008,Western Europe,PENDING,50.0,Standard Class
4,Women's Apparel,Europe,25.0,0.449999988,Western Europe,PENDING,50.0,Standard Class
4,Women's Apparel,Europe,30.0,0.360000014,Southern Europe,PENDING,50.0,Standard Class
4,Women's Apparel,Europe,30.0,0.330000013,Southern Europe,PENDING,50.0,Standard Class
4,Shop By Sport,Europe,23.98999977,0.109999999,Western Europe,PENDING,39.99000168,Standard Class
4,Women's Apparel,Europe,30.0,0.469999999,Western Europe,PENDING,50.0,Standard Class
4,Women's Apparel,Europe,30.0,0.389999986,Western Europe,PENDING,50.0,Standard Class
4,Women's Apparel,Europe,32.5,-1.600000024,Western Europe,PENDING,50.0,Standard Class
4,Women's Apparel,Europe,37.5,0.479999989,Southern Europe,PENDING,50.0,Standard Class
4,Shop By Sport,Europe,29.98999977,0.039999999,Western Europe,PENDING,39.99000168,Standard Class
4,Shop By Sport,Europe,29.98999977,0.360000014,Western Europe,PENDING,39.99000168,Standard Class
4,Shop By Sport,Europe,31.98999977,0.449999988,Northern Europe,PENDING,39.99000168,Standard Class
4,Women's Apparel,Europe,40.0,0.469999999,Northern Europe,PENDING,50.0,Standard Class
4,Women's Apparel,Europe,40.0,0.469999999,Western Europe,PENDING,50.0,Standard Class
4,Shop By Sport,Europe,33.99000168,0.310000002,Northern Europe,PENDING,39.99000168,Standard Class
